sale_id, customer_id, sale_date, store_id, total_amount, discount_amount, payment_method
15907, 920, 2022-11-06, 10, 273.78, 32.63, Debit Card
15908, 8396, 2023-09-04, 6, 350.08, 10.17, Cash
15909, 9946, 2023-06-15, 9, 488.15, 31.47, Credit Card
15910, 4433, 2022-12-14, 1, 303.29, 31.96, Debit Card
15911, 8737, 2024-04-02, 8, 388.51, 37.29, PayPal
15912, 466, 2023-08-10, 7, 339.2, 36.46, Credit Card
15913, 1244, 2024-07-18, 1, 458.34, 6.52, PayPal
15914, 9451, 2024-08-12, 3, 153.88, 34.99, Cash
15915, 6657, 2023-12-10, 6, 198.45, 17.43, PayPal
15916, 4290, 2023-01-10, 4, 489.26, 19.15, Cash
15917, 3842, 2024-01-28, 9, 292.28, 18.17, Debit Card
15918, 3273, 2023-06-06, 3, 293.31, 42.5, PayPal
15919, 3802, 2024-03-17, 5, 433.39, 21.07, Credit Card
15920, 7829, 2022-11-21, 3, 76.72, 9.6, Cash
15921, 3437, 2022-09-21, 10, 297.48, 23.0, Credit Card
15922, 3235, 2024-01-16, 9, 424.04, 21.17, PayPal
15923, 3183, 2024-01-07, 2, 351.86, 2.46, Cash
15924, 6391, 2023-03-04, 2, 232.49, 0.25, Debit Card
15925, 2502, 2022-12-25, 5, 282.49, 36.53, Cash
15926, 1363, 2023-07-13, 10, 209.78, 37.12, PayPal
15927, 396, 2023-07-16, 1, 148.54, 45.65, PayPal
15928, 4039, 2023-06-01, 8, 103.62, 29.17, Cash
15929, 2520, 2023-06-06, 4, 120.92, 30.12, Debit Card
15930, 5116, 2023-06-15, 8, 343.13, 5.54, Cash
15931, 2436, 2023-07-29, 7, 315.15, 4.07, PayPal
15932, 5810, 2023-03-02, 3, 170.24, 30.51, Cash
15933, 3203, 2023-08-07, 5, 159.91, 25.69, Cash
15934, 4449, 2024-05-23, 2, 144.58, 21.74, Credit Card
15935, 5455, 2022-10-26, 7, 488.6, 6.35, Credit Card
15936, 6804, 2023-04-24, 3, 260.7, 32.38, PayPal
15937, 132, 2024-07-19, 7, 273.29, 33.23, Debit Card
15938, 8756, 2023-12-28, 9, 289.1, 49.04, Cash
15939, 6773, 2023-08-02, 10, 297.04, 48.39, Debit Card
15940, 7193, 2024-09-15, 7, 267.25, 8.25, Cash
15941, 9208, 2024-01-03, 10, 277.38, 27.21, PayPal
15942, 6582, 2023-01-20, 8, 28.78, 24.26, PayPal
15943, 1221, 2024-04-19, 9, 223.75, 33.64, PayPal
15944, 6771, 2022-12-24, 1, 305.7, 23.51, Cash
15945, 3608, 2023-05-02, 9, 138.53, 35.25, Credit Card
15946, 2871, 2023-03-06, 8, 199.58, 5.21, Credit Card
15947, 6401, 2023-03-29, 6, 337.26, 32.16, PayPal
15948, 8072, 2023-08-09, 7, 125.11, 44.33, Cash
15949, 2223, 2023-10-02, 6, 43.61, 30.72, PayPal
15950, 4247, 2023-06-05, 2, 321.27, 46.41, Cash
15951, 3920, 2024-06-20, 7, 244.36, 30.04, PayPal
15952, 6983, 2023-07-29, 10, 423.78, 6.49, Credit Card
15953, 9300, 2022-10-18, 10, 476.12, 26.77, Credit Card
15954, 7034, 2023-08-14, 1, 232.76, 13.37, Cash
15955, 2506, 2024-05-29, 7, 42.3, 18.94, Debit Card
15956, 8994, 2023-06-16, 8, 235.51, 39.67, Debit Card
15957, 1854, 2023-03-09, 7, 384.43, 46.58, PayPal
15958, 727, 2024-01-25, 5, 173.69, 6.69, Credit Card
15959, 5632, 2023-12-19, 9, 430.67, 0.31, PayPal
15960, 8148, 2023-04-15, 9, 405.89, 44.08, Credit Card
15961, 9335, 2024-07-08, 5, 354.37, 39.82, Credit Card
15962, 5309, 2022-10-15, 2, 472.57, 2.41, Credit Card
15963, 709, 2022-12-03, 8, 378.74, 44.89, Credit Card
15964, 6032, 2022-10-03, 7, 362.57, 35.5, Credit Card
15965, 1089, 2023-03-22, 8, 404.08, 31.89, Cash
15966, 6266, 2023-05-25, 10, 355.45, 12.99, Debit Card
15967, 9727, 2024-04-04, 8, 125.93, 13.7, Cash
15968, 8015, 2023-09-09, 2, 441.37, 9.58, Cash
15969, 8123, 2023-09-08, 6, 115.36, 45.82, Credit Card
15970, 1038, 2023-04-13, 2, 192.5, 27.54, Debit Card
15971, 2308, 2024-05-04, 6, 495.42, 21.62, Cash
15972, 2934, 2024-04-15, 7, 426.81, 9.07, Debit Card
15973, 633, 2024-07-28, 3, 364.26, 43.03, Debit Card
15974, 1952, 2023-11-08, 3, 54.52, 28.36, Credit Card
15975, 7469, 2022-12-03, 9, 203.5, 27.57, PayPal
15976, 76, 2023-08-13, 5, 371.2, 18.05, Debit Card
15977, 789, 2022-09-28, 6, 245.01, 6.92, Debit Card
15978, 8963, 2024-04-01, 4, 400.9, 23.31, PayPal
15979, 9038, 2023-11-01, 4, 330.05, 38.33, Debit Card
15980, 6524, 2023-08-13, 9, 139.84, 46.46, Cash
15981, 848, 2024-06-23, 9, 336.57, 2.69, Credit Card
15982, 8828, 2023-07-08, 8, 461.67, 22.18, Debit Card
15983, 3957, 2024-08-13, 8, 276.34, 18.48, Debit Card
15984, 6719, 2024-06-30, 3, 464.43, 30.98, Debit Card
15985, 4985, 2023-01-19, 3, 373.02, 47.38, Debit Card
15986, 147, 2023-08-19, 2, 384.16, 46.07, Debit Card
15987, 1403, 2024-03-16, 8, 157.59, 44.44, Debit Card
15988, 1708, 2022-09-23, 3, 131.5, 0.61, Credit Card
15989, 7852, 2024-06-05, 9, 182.02, 12.98, Cash
15990, 1650, 2022-10-21, 9, 457.3, 25.77, Cash
15991, 8017, 2023-02-23, 8, 31.58, 0.64, Cash
15992, 1360, 2022-11-03, 4, 51.23, 14.85, Credit Card
15993, 6713, 2023-06-24, 10, 199.6, 27.46, Debit Card
15994, 6924, 2024-03-01, 4, 452.41, 31.29, Credit Card
15995, 6665, 2023-08-17, 10, 391.19, 41.01, PayPal
15996, 2537, 2023-04-08, 1, 113.92, 10.45, Debit Card
15997, 2482, 2023-07-11, 10, 88.58, 19.95, Debit Card
15998, 1646, 2024-03-27, 3, 58.32, 47.32, PayPal
15999, 7297, 2024-05-27, 7, 239.73, 30.73, PayPal
16000, 1378, 2023-01-22, 3, 280.41, 47.27, Credit Card
16001, 3521, 2024-06-05, 7, 244.13, 30.89, PayPal
16002, 438, 2023-04-18, 10, 396.14, 32.71, Cash
16003, 8797, 2022-11-13, 10, 123.89, 27.34, PayPal
16004, 7678, 2023-01-17, 3, 377.22, 25.24, PayPal
16005, 1916, 2024-08-21, 7, 397.74, 37.97, Credit Card
16006, 7303, 2023-06-21, 7, 92.35, 40.36, Cash
16007, 6264, 2023-09-27, 4, 224.61, 26.32, Credit Card
16008, 1560, 2023-03-08, 7, 172.33, 3.23, Debit Card
16009, 1613, 2024-02-22, 6, 395.59, 4.95, PayPal
16010, 5956, 2022-09-29, 8, 302.0, 40.43, Cash
16011, 6498, 2024-04-20, 2, 221.63, 34.89, PayPal
16012, 3333, 2024-06-22, 7, 224.27, 27.26, Credit Card
16013, 9051, 2022-10-16, 1, 61.83, 23.98, Debit Card
16014, 3206, 2023-08-22, 5, 22.92, 28.98, Cash
16015, 6966, 2022-11-20, 1, 104.65, 33.31, PayPal
16016, 6743, 2023-06-25, 3, 275.6, 46.63, PayPal
16017, 5669, 2023-08-11, 8, 154.65, 43.83, Cash
16018, 4524, 2023-05-14, 5, 273.22, 38.59, Cash
16019, 4320, 2022-10-01, 5, 403.23, 19.86, Credit Card
16020, 5656, 2024-05-03, 7, 226.87, 12.47, Cash
16021, 6625, 2024-05-11, 5, 97.33, 0.89, Credit Card
16022, 8102, 2023-05-22, 8, 123.21, 3.65, Debit Card
16023, 4304, 2023-08-05, 5, 467.59, 28.68, Debit Card
16024, 413, 2023-11-10, 1, 80.71, 44.19, Cash
16025, 2455, 2023-11-26, 7, 232.49, 39.73, Cash
16026, 3842, 2024-09-19, 7, 118.58, 24.64, Debit Card
16027, 9218, 2022-09-21, 7, 439.42, 12.43, Cash
16028, 6445, 2023-08-30, 3, 204.58, 28.19, Debit Card
16029, 1516, 2024-06-06, 6, 185.34, 29.76, Cash
16030, 9718, 2024-05-18, 7, 488.98, 37.74, Debit Card
16031, 5200, 2022-10-09, 9, 191.86, 8.73, PayPal
16032, 7263, 2023-09-04, 4, 20.77, 26.38, Debit Card
16033, 5404, 2023-07-15, 10, 215.31, 16.85, Debit Card
16034, 351, 2023-07-16, 7, 137.19, 8.65, Cash
16035, 7961, 2024-05-13, 7, 123.06, 27.41, PayPal
16036, 280, 2023-09-30, 7, 395.08, 4.55, PayPal
16037, 3592, 2022-12-25, 7, 214.68, 10.26, Cash
16038, 5559, 2024-01-27, 3, 413.57, 24.32, Cash
16039, 6658, 2023-11-03, 10, 300.65, 18.37, Credit Card
16040, 8364, 2022-11-05, 9, 96.44, 42.31, Cash
16041, 1730, 2023-04-18, 1, 329.97, 1.73, Cash
16042, 6190, 2023-04-25, 10, 281.8, 24.85, Debit Card
16043, 9086, 2022-10-20, 4, 160.65, 46.61, Debit Card
16044, 7725, 2023-07-16, 7, 194.34, 13.42, PayPal
16045, 1685, 2024-02-13, 6, 446.79, 28.63, Credit Card
16046, 7480, 2024-05-28, 3, 215.82, 25.58, Credit Card
16047, 8490, 2024-04-04, 6, 357.48, 13.3, PayPal
16048, 8289, 2024-01-14, 4, 456.71, 22.66, Debit Card
16049, 7057, 2024-04-09, 6, 366.84, 48.72, PayPal
16050, 1201, 2024-01-17, 6, 314.46, 32.22, Cash
16051, 4896, 2023-02-25, 8, 229.09, 10.7, Debit Card
16052, 9005, 2024-08-05, 4, 462.84, 44.7, Cash
16053, 4269, 2024-06-20, 2, 200.2, 32.64, Cash
16054, 1128, 2024-09-18, 9, 152.38, 3.22, Debit Card
16055, 7514, 2024-01-11, 8, 490.0, 37.68, Debit Card
16056, 3749, 2023-01-08, 10, 160.09, 36.12, Cash
16057, 8858, 2023-07-27, 7, 109.41, 11.47, Credit Card
16058, 5185, 2023-04-26, 2, 117.3, 39.95, Debit Card
16059, 6840, 2023-03-30, 7, 325.98, 6.82, Debit Card
16060, 8008, 2022-12-31, 10, 64.8, 5.42, Credit Card
16061, 4955, 2024-01-02, 9, 369.1, 40.92, Debit Card
16062, 4837, 2023-06-07, 1, 201.99, 7.86, Cash
16063, 6992, 2023-05-10, 7, 395.7, 45.88, Debit Card
16064, 7849, 2023-11-07, 9, 180.29, 48.18, Credit Card
16065, 8079, 2024-06-06, 2, 466.05, 7.08, PayPal
16066, 1711, 2023-05-12, 6, 429.93, 39.32, Cash
16067, 2988, 2024-01-03, 1, 297.81, 32.09, PayPal
16068, 4359, 2023-12-23, 7, 145.56, 6.56, PayPal
16069, 4503, 2024-06-21, 9, 340.15, 0.93, Debit Card
16070, 2225, 2024-08-14, 9, 136.61, 2.17, Debit Card
16071, 6564, 2023-05-23, 7, 337.06, 26.25, Credit Card
16072, 4469, 2023-02-03, 1, 49.97, 38.19, Debit Card
16073, 5116, 2023-11-14, 2, 467.73, 41.77, Credit Card
16074, 4679, 2024-08-15, 4, 41.09, 4.99, PayPal
16075, 1879, 2024-07-22, 9, 286.35, 32.68, PayPal
16076, 1517, 2023-11-23, 9, 92.32, 10.16, Cash
16077, 195, 2023-11-21, 10, 214.99, 20.2, PayPal
16078, 9302, 2023-05-21, 3, 211.9, 7.17, Debit Card
16079, 8417, 2022-11-26, 9, 162.0, 8.05, Debit Card
16080, 507, 2024-07-03, 1, 147.44, 33.07, PayPal
16081, 6687, 2023-03-27, 10, 96.48, 9.77, Cash
16082, 111, 2023-02-04, 9, 460.27, 9.58, Debit Card
16083, 291, 2022-11-28, 9, 22.81, 13.21, PayPal
16084, 6871, 2023-02-22, 2, 412.92, 29.67, Credit Card
16085, 9302, 2023-07-03, 2, 458.53, 31.66, Debit Card
16086, 1650, 2024-06-12, 3, 240.0, 3.96, PayPal
16087, 7547, 2022-12-28, 2, 108.14, 21.74, PayPal
16088, 2119, 2024-03-30, 3, 433.74, 31.9, PayPal
16089, 9414, 2023-02-04, 8, 411.49, 43.24, Credit Card
16090, 808, 2023-03-20, 4, 50.61, 38.96, Credit Card
16091, 9618, 2023-09-24, 10, 166.19, 16.61, Cash
16092, 8865, 2022-11-12, 9, 214.52, 6.07, Debit Card
16093, 7225, 2024-02-10, 5, 371.99, 35.22, Cash
16094, 2534, 2023-05-14, 1, 208.96, 16.9, Debit Card
16095, 472, 2023-02-04, 2, 448.63, 2.89, Credit Card
16096, 5543, 2022-12-06, 1, 368.68, 8.62, Cash
16097, 8321, 2024-06-01, 2, 257.7, 30.59, Debit Card
16098, 2022, 2023-03-21, 3, 213.31, 34.39, PayPal
16099, 5387, 2022-11-22, 2, 41.34, 36.78, Debit Card
16100, 9789, 2022-12-03, 8, 250.9, 30.9, Credit Card
16101, 1184, 2022-12-01, 3, 296.72, 21.29, Credit Card
16102, 5740, 2023-02-12, 9, 236.4, 37.42, Credit Card
16103, 2482, 2024-04-05, 2, 183.91, 31.62, Credit Card
16104, 5788, 2023-04-05, 4, 205.86, 7.27, Cash
16105, 4081, 2022-11-17, 8, 34.95, 23.27, Credit Card
16106, 3645, 2023-10-08, 2, 306.3, 7.71, Cash
16107, 2214, 2022-12-13, 3, 447.42, 43.75, Credit Card
16108, 1290, 2024-03-05, 6, 57.1, 31.66, Debit Card
16109, 1330, 2024-02-26, 2, 138.77, 5.31, Debit Card
16110, 9936, 2024-06-01, 1, 47.37, 31.45, Credit Card
16111, 3803, 2024-01-19, 6, 431.3, 49.56, PayPal
16112, 9924, 2023-12-13, 3, 92.64, 11.13, Debit Card
16113, 897, 2024-01-19, 6, 464.51, 49.27, Credit Card
16114, 1818, 2023-10-21, 5, 42.77, 17.59, Debit Card
16115, 2285, 2023-05-23, 9, 129.9, 3.04, Debit Card
16116, 5027, 2024-08-17, 4, 22.48, 19.94, Credit Card
16117, 9949, 2024-09-12, 3, 249.02, 16.26, Cash
16118, 3477, 2023-06-20, 2, 158.1, 24.23, Cash
16119, 3100, 2023-03-16, 3, 292.48, 26.32, Cash
16120, 6481, 2024-06-07, 3, 429.16, 31.96, Credit Card
16121, 660, 2023-09-26, 1, 214.85, 24.7, Cash
16122, 4145, 2022-12-05, 9, 437.45, 48.71, Credit Card
16123, 5862, 2022-12-16, 4, 323.85, 24.32, PayPal
16124, 9109, 2024-04-19, 5, 147.55, 12.07, Credit Card
16125, 2643, 2024-08-12, 5, 230.07, 3.83, Credit Card
16126, 6927, 2024-02-02, 4, 410.61, 2.28, Cash
16127, 3285, 2023-09-25, 2, 244.57, 9.07, Credit Card
16128, 5112, 2022-12-29, 6, 223.77, 20.89, PayPal
16129, 7740, 2023-02-25, 4, 311.81, 25.81, Debit Card
16130, 8268, 2023-11-11, 3, 462.32, 32.29, PayPal
16131, 4229, 2024-02-26, 9, 376.23, 30.43, Debit Card
16132, 8738, 2023-12-23, 4, 110.45, 27.32, PayPal
16133, 238, 2023-06-08, 5, 68.44, 16.19, Debit Card
16134, 8034, 2024-02-04, 6, 241.3, 4.42, Debit Card
16135, 1486, 2022-11-17, 9, 193.24, 33.96, Credit Card
16136, 3885, 2023-02-27, 2, 194.78, 6.16, Debit Card
16137, 2560, 2023-02-24, 2, 264.61, 34.56, Debit Card
16138, 5814, 2024-08-22, 4, 495.6, 29.1, Credit Card
16139, 6672, 2022-10-21, 7, 86.72, 23.68, Credit Card
16140, 1636, 2024-08-01, 7, 130.41, 10.19, Credit Card
16141, 7618, 2023-11-01, 4, 235.72, 34.03, Debit Card
16142, 9140, 2024-05-14, 3, 63.0, 38.14, Cash
16143, 7253, 2023-09-01, 6, 196.34, 38.54, Cash
16144, 8113, 2022-12-13, 3, 70.82, 7.21, PayPal
16145, 1911, 2022-10-29, 7, 36.29, 23.37, Cash
16146, 9633, 2023-06-22, 6, 160.22, 25.39, Debit Card
16147, 4057, 2024-03-07, 8, 73.47, 40.99, Debit Card
16148, 4547, 2024-07-24, 10, 400.11, 16.53, Debit Card
16149, 3810, 2024-04-17, 4, 340.03, 4.79, Debit Card
16150, 4442, 2024-09-18, 2, 266.96, 20.48, Debit Card
16151, 776, 2023-04-16, 10, 170.12, 9.81, Debit Card
16152, 4675, 2024-01-01, 3, 87.57, 36.9, Credit Card
16153, 3376, 2023-08-28, 3, 139.14, 24.39, Debit Card
16154, 3023, 2023-12-10, 2, 435.72, 33.93, PayPal
16155, 2429, 2022-11-26, 2, 492.5, 8.18, PayPal
16156, 3903, 2023-09-16, 7, 243.58, 45.15, Credit Card
16157, 4322, 2022-12-29, 5, 252.5, 22.65, Credit Card
16158, 9278, 2023-04-14, 4, 427.97, 2.79, PayPal
16159, 2361, 2022-10-25, 2, 190.84, 35.66, PayPal
16160, 7612, 2022-12-04, 5, 429.12, 15.32, PayPal
16161, 4891, 2022-12-09, 7, 50.12, 47.75, Credit Card
16162, 686, 2023-06-03, 7, 425.22, 35.95, Debit Card
16163, 4749, 2023-07-24, 2, 178.8, 26.15, PayPal
16164, 4074, 2024-02-17, 8, 38.33, 49.14, Cash
16165, 1297, 2023-05-31, 1, 82.52, 48.64, Credit Card
16166, 790, 2024-05-21, 1, 299.33, 21.12, Credit Card
16167, 9890, 2024-09-07, 7, 374.21, 45.59, Debit Card
16168, 1730, 2024-07-10, 7, 238.44, 15.67, PayPal
16169, 8479, 2023-07-15, 10, 476.46, 40.35, Cash
16170, 2648, 2023-12-02, 1, 362.0, 6.06, Cash
16171, 5890, 2023-07-03, 1, 282.93, 30.16, Cash
16172, 6038, 2024-01-07, 3, 207.54, 44.22, Cash
16173, 5647, 2024-01-01, 4, 286.14, 6.35, Debit Card
16174, 6672, 2022-10-20, 5, 62.79, 32.6, Debit Card
16175, 2962, 2023-03-18, 5, 465.9, 31.39, Cash
16176, 8305, 2023-09-26, 6, 316.04, 42.85, PayPal
16177, 6061, 2023-03-11, 9, 252.63, 11.27, Credit Card
16178, 1766, 2023-06-29, 5, 27.39, 6.99, PayPal
16179, 8584, 2023-05-11, 8, 391.41, 48.35, PayPal
16180, 2013, 2023-03-22, 3, 189.48, 2.26, Credit Card
16181, 3144, 2022-11-22, 10, 379.78, 43.14, Debit Card
16182, 4406, 2023-12-30, 3, 63.37, 7.91, Cash
16183, 2467, 2024-04-08, 6, 414.55, 25.6, Debit Card
16184, 7829, 2022-12-03, 5, 273.08, 46.73, Credit Card
16185, 900, 2024-01-22, 5, 189.48, 47.07, Credit Card
16186, 307, 2024-04-16, 1, 473.69, 19.32, Credit Card
16187, 9808, 2023-11-01, 3, 234.62, 9.67, PayPal
16188, 928, 2023-02-06, 6, 234.41, 45.53, Debit Card
16189, 6519, 2024-03-22, 8, 276.71, 48.28, Debit Card
16190, 7489, 2024-06-14, 6, 318.35, 13.89, Credit Card
16191, 7156, 2022-10-28, 2, 307.62, 10.69, Credit Card
16192, 2366, 2023-07-28, 7, 89.56, 43.37, Debit Card
16193, 643, 2023-09-14, 4, 421.28, 35.54, Cash
16194, 602, 2023-02-21, 4, 484.53, 2.94, Credit Card
16195, 561, 2023-03-18, 9, 83.84, 41.48, Credit Card
16196, 6233, 2023-11-04, 8, 443.45, 10.74, Debit Card
16197, 7310, 2024-05-09, 4, 22.24, 9.09, Credit Card
16198, 7625, 2023-01-04, 1, 489.56, 45.02, Credit Card
16199, 8040, 2023-12-16, 3, 56.47, 11.08, Cash
16200, 6888, 2023-10-25, 6, 407.41, 44.27, Debit Card
16201, 6716, 2023-06-14, 7, 461.95, 47.74, Cash
16202, 7743, 2024-07-07, 7, 31.83, 6.85, PayPal
16203, 4410, 2023-06-23, 9, 397.28, 23.27, Cash
16204, 4184, 2024-06-29, 1, 239.35, 0.35, Cash
16205, 1620, 2023-02-21, 6, 277.41, 22.24, Debit Card
16206, 965, 2023-11-01, 7, 412.77, 30.22, Debit Card
16207, 6668, 2024-06-03, 7, 287.21, 14.21, Debit Card
16208, 8088, 2023-07-19, 7, 331.87, 47.54, PayPal
16209, 844, 2022-10-21, 1, 86.76, 1.96, Cash
16210, 2669, 2024-01-05, 7, 257.46, 46.25, Cash
16211, 6520, 2024-08-31, 5, 445.89, 26.68, Cash
16212, 4111, 2023-07-09, 10, 308.04, 26.11, Debit Card
16213, 5088, 2023-07-15, 2, 353.52, 38.01, Credit Card
16214, 3799, 2023-08-06, 7, 162.26, 40.22, PayPal
16215, 7413, 2024-09-06, 1, 226.89, 19.07, PayPal
16216, 4836, 2023-10-28, 8, 167.86, 1.47, Credit Card
16217, 515, 2022-12-05, 5, 255.01, 33.36, PayPal
16218, 2063, 2023-10-14, 9, 130.49, 27.4, Cash
16219, 3541, 2022-12-30, 5, 402.39, 5.85, PayPal
16220, 7696, 2023-06-23, 5, 300.91, 39.47, Cash
16221, 5326, 2024-03-09, 1, 196.95, 6.12, Credit Card
16222, 730, 2024-01-06, 10, 425.32, 36.47, Cash
16223, 337, 2022-11-10, 2, 438.51, 14.74, Debit Card
16224, 994, 2023-01-15, 10, 258.96, 20.28, Credit Card
16225, 3747, 2024-02-07, 6, 26.03, 33.53, PayPal
16226, 6473, 2022-12-02, 9, 33.84, 10.04, Cash
16227, 2873, 2024-01-30, 10, 129.08, 27.34, Cash
16228, 9242, 2023-06-09, 2, 439.69, 2.03, Debit Card
16229, 3364, 2022-12-06, 1, 418.12, 4.4, Debit Card
16230, 8520, 2024-01-26, 3, 145.8, 36.13, Credit Card
16231, 9548, 2023-11-23, 8, 457.46, 10.91, Debit Card
16232, 8636, 2022-11-14, 3, 126.08, 6.39, PayPal
16233, 9352, 2024-05-09, 1, 203.38, 24.11, Debit Card
16234, 4775, 2023-07-09, 4, 63.86, 8.57, Debit Card
16235, 3612, 2023-06-05, 6, 279.1, 3.56, Credit Card
16236, 9865, 2023-06-15, 4, 395.95, 19.41, PayPal
16237, 2952, 2023-08-04, 3, 181.52, 41.14, PayPal
16238, 5821, 2024-04-16, 4, 372.27, 31.51, PayPal
16239, 8667, 2024-05-13, 6, 50.61, 32.05, Debit Card
16240, 2247, 2024-01-27, 2, 261.55, 48.41, Credit Card
16241, 1067, 2022-12-07, 1, 163.56, 16.63, Credit Card
16242, 8257, 2024-05-09, 3, 123.82, 4.32, Cash
16243, 6637, 2023-06-28, 7, 321.55, 41.46, Debit Card
16244, 6532, 2024-03-10, 5, 63.37, 24.7, PayPal
16245, 4, 2024-05-11, 8, 368.63, 5.84, Cash
16246, 8809, 2023-09-25, 7, 441.84, 1.54, Cash
16247, 9732, 2023-03-17, 3, 394.49, 37.07, Debit Card
16248, 1777, 2024-06-02, 8, 327.47, 6.18, Cash
16249, 8028, 2023-05-27, 9, 43.7, 45.29, Cash
16250, 810, 2024-03-06, 8, 439.87, 23.6, PayPal
16251, 3227, 2023-09-13, 8, 438.34, 33.46, Cash
16252, 1841, 2023-09-29, 8, 176.73, 34.1, Debit Card
16253, 9017, 2022-11-22, 5, 350.3, 8.27, Cash
16254, 2198, 2024-04-15, 10, 419.19, 40.62, PayPal
16255, 2582, 2023-10-17, 1, 253.5, 21.14, Credit Card
16256, 8998, 2024-05-21, 3, 76.39, 13.8, Credit Card
16257, 5082, 2023-03-30, 1, 214.64, 41.19, Credit Card
16258, 6250, 2023-01-10, 9, 186.7, 49.32, Cash
16259, 186, 2023-05-02, 8, 405.82, 42.82, Debit Card
16260, 1294, 2024-08-15, 9, 194.5, 13.33, Debit Card
16261, 648, 2024-07-14, 3, 256.39, 20.3, Credit Card
16262, 9193, 2022-11-22, 3, 129.57, 6.29, Cash
16263, 8519, 2023-12-20, 5, 122.25, 25.66, Credit Card
16264, 2178, 2023-07-30, 6, 406.6, 31.33, PayPal
16265, 9132, 2024-03-21, 1, 52.72, 46.31, Debit Card
16266, 6614, 2023-05-21, 5, 386.16, 17.04, Cash
16267, 5711, 2023-08-15, 1, 126.67, 13.32, Debit Card
16268, 6063, 2023-02-15, 9, 492.81, 28.77, Cash
16269, 9874, 2024-08-29, 9, 118.02, 13.05, Credit Card
16270, 3457, 2023-10-20, 5, 65.29, 14.49, Debit Card
16271, 6104, 2024-05-29, 9, 83.16, 23.72, Debit Card
16272, 8653, 2023-12-19, 9, 167.29, 41.99, Credit Card
16273, 6489, 2024-02-11, 4, 237.34, 44.38, PayPal
16274, 649, 2024-01-24, 7, 395.8, 31.45, Debit Card
16275, 3552, 2023-10-29, 7, 444.8, 39.97, PayPal
16276, 9678, 2024-05-13, 3, 397.46, 41.11, PayPal
16277, 9481, 2023-05-02, 5, 252.68, 21.69, PayPal
16278, 7131, 2024-03-20, 2, 285.68, 29.74, Cash
16279, 5270, 2024-06-09, 10, 465.41, 9.44, Debit Card
16280, 6396, 2023-09-18, 7, 393.95, 3.8, Cash
16281, 1628, 2023-04-05, 3, 113.39, 11.03, PayPal
16282, 7054, 2023-03-07, 9, 138.8, 33.31, PayPal
16283, 6809, 2023-12-06, 8, 155.23, 42.47, Cash
16284, 5088, 2023-02-11, 4, 259.68, 2.83, PayPal
16285, 1689, 2022-11-24, 10, 117.27, 21.41, Debit Card
16286, 6892, 2024-02-19, 4, 253.61, 32.39, Credit Card
16287, 9842, 2023-03-09, 5, 422.08, 4.13, Credit Card
16288, 6428, 2023-10-07, 7, 170.29, 42.43, Credit Card
16289, 1607, 2023-06-28, 8, 267.08, 34.41, Cash
16290, 3922, 2022-09-27, 5, 302.27, 19.06, Cash
16291, 1015, 2024-03-04, 10, 206.38, 7.67, Credit Card
16292, 2418, 2023-08-11, 4, 399.21, 47.69, PayPal
16293, 9221, 2023-06-03, 4, 486.73, 19.8, Debit Card
16294, 2655, 2023-01-01, 2, 140.86, 1.06, Debit Card
16295, 6382, 2023-01-30, 7, 273.21, 35.43, Cash
16296, 4189, 2023-07-20, 2, 446.14, 18.28, Credit Card
16297, 1011, 2022-11-04, 4, 412.18, 27.53, PayPal
16298, 1571, 2023-11-23, 1, 254.39, 30.15, Debit Card
16299, 4919, 2024-07-02, 10, 177.38, 33.63, Debit Card
16300, 9563, 2023-04-07, 10, 204.95, 31.09, Credit Card
16301, 5476, 2022-12-24, 5, 307.62, 17.81, Cash
16302, 4602, 2024-06-04, 10, 282.51, 2.07, Credit Card
16303, 8718, 2023-12-13, 4, 275.99, 42.24, Credit Card
16304, 1159, 2024-02-25, 7, 410.74, 45.67, PayPal
16305, 8282, 2023-12-03, 5, 74.82, 26.24, PayPal
16306, 7392, 2023-02-19, 2, 69.99, 36.46, Cash
16307, 9716, 2023-02-14, 6, 124.95, 33.94, Cash
16308, 7068, 2023-09-28, 3, 163.54, 6.61, PayPal
16309, 9735, 2023-09-01, 10, 168.73, 15.0, Debit Card
16310, 1212, 2023-09-08, 8, 294.37, 42.76, PayPal
16311, 6552, 2023-12-13, 10, 167.47, 11.93, Debit Card
16312, 200, 2024-08-12, 3, 193.97, 7.23, Credit Card
16313, 1914, 2024-06-17, 2, 284.19, 20.77, Credit Card
16314, 7686, 2023-06-16, 10, 248.21, 16.61, Credit Card
16315, 1185, 2023-10-17, 2, 95.79, 48.85, Cash
16316, 3821, 2022-12-23, 10, 70.82, 28.56, Cash
16317, 402, 2023-05-27, 9, 31.18, 5.25, Debit Card
16318, 8413, 2024-07-14, 5, 58.47, 21.87, PayPal
16319, 4358, 2023-10-07, 10, 196.12, 45.71, PayPal
16320, 4944, 2023-08-28, 6, 282.26, 14.94, Debit Card
16321, 4354, 2023-03-25, 3, 163.16, 46.04, Credit Card
16322, 7882, 2024-03-31, 2, 312.41, 38.88, Debit Card
16323, 6985, 2023-09-30, 7, 359.73, 16.96, Debit Card
16324, 909, 2023-08-29, 2, 278.28, 42.26, Credit Card
16325, 1883, 2023-05-21, 4, 193.28, 25.23, PayPal
16326, 964, 2023-06-23, 3, 49.02, 3.98, Debit Card
16327, 2818, 2023-01-24, 4, 71.83, 16.11, Credit Card
